time,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma,blinkStrength,poorSignalLevel,label
560.2172486,47,29,61024,12151,6127,1983,1433,2115,506,570,0,0,0
561.2306623000004,54,47,147729,36345,34195,14566,7278,6917,2304,1356,0,0,0
562.2394585000002,51,43,14161,7913,6877,1798,4423,4391,972,603,0,0,0
563.2460133000004,60,54,12352,45984,24230,12545,5121,9899,3132,1566,0,0,0
564.2551970000004,61,57,12134,8883,7326,4970,1961,3451,1982,3327,0,0,0
567.2784019000001,61,44,45631,23079,800,3120,2768,2099,2548,1738,0,0,0
568.2926537000003,56,43,129175,16020,6347,2126,3093,2730,1328,2129,0,0,0
569.3047493000004,43,38,633495,482090,58772,72361,18147,12583,7060,3247,0,0,0
571.3250729000001,35,34,104320,33778,5388,11467,3727,2317,1091,410,0,0,0
573.3418389999997,34,37,318662,16269,2479,2296,3703,1416,465,673,0,0,0
574.3428903000004,17,26,36019,45126,1542,2917,726,691,575,297,0,0,0
575.3570880999996,30,41,12661,1639,12829,9417,4169,2837,1422,1161,0,0,0
576.3694955999999,30,40,75837,77311,29134,7559,19798,5765,3431,2990,0,0,0
577.3858131999996,27,56,1993,12152,22831,34004,6713,3300,2253,1610,0,0,0
578.3948198999997,35,74,207464,72301,41707,24787,8731,4105,4924,3631,0,0,0
581.4245277999999,34,61,504460,28059,11851,7658,9007,5510,4984,3026,0,0,0
582.4325156000004,37,61,11361,38075,17204,2417,5353,4816,5020,2280,0,0,0
583.4486456000004,35,53,71232,18589,12500,3514,794,1378,808,608,0,0,0
584.4623769,43,60,9583,3886,15946,4904,3479,2455,815,1437,0,0,0
585.474483,40,48,2145580,185795,6207,11512,10456,13746,4696,3983,0,0,0
587.4977189000001,41,44,710017,300582,59099,48729,26731,38322,4834,2323,0,0,0
588.5001677999999,43,43,93545,71154,14647,27685,9763,4748,3987,1837,0,0,0
589.5013601999999,51,38,21062,4596,8748,13941,6306,8602,1123,1097,0,0,0
591.5284073000003,44,50,1359504,231716,57198,43766,12130,11226,3023,5020,0,0,0
592.5375807999999,43,50,349628,134326,36828,16943,6433,13351,5304,6343,0,0,0
596.5648375999999,44,50,573885,66505,13403,21780,8001,5786,4268,1096,0,0,0
597.5658081000001,38,48,38337,21185,21469,5319,1863,4620,3628,2616,0,0,0
598.5809615999997,43,54,60838,34534,8959,24874,4484,4945,3496,3076,0,0,0
599.5961586000003,43,53,11616,22435,8781,3329,13432,2812,4260,2453,0,0,0
600.6098026,48,64,120774,9971,31217,23217,8549,7463,2560,1666,0,0,0
603.6294595999998,40,51,849410,175832,33082,4640,20078,8018,11879,12260,0,0,0
607.6629764999998,43,51,857205,76158,69006,45313,30781,18407,19231,7884,0,0,0
610.6852988,50,47,799182,308397,46624,9179,59826,63981,29628,23724,0,0,0
611.6928594999999,38,26,289152,70190,3204,7306,8191,1803,4041,1343,0,0,0
612.7049315000004,44,30,124948,35724,4106,18121,7019,4675,1956,2949,0,0,0
615.7238454999997,44,26,364124,77204,27736,14521,16199,13320,7116,4292,0,0,0
616.7359315000003,48,41,3568,6749,8139,11664,4555,6270,10153,4214,0,0,0
617.7480261999999,60,53,444076,84347,34377,47924,23068,22298,34165,9722,0,0,0
619.7729663999999,57,48,130798,11656,2295,934,656,990,1179,155,0,0,0
620.7886221999997,57,48,466376,104908,8553,37549,25469,14579,7135,5810,0,0,0
623.8190812000003,51,43,2883947,147869,59890,64595,42684,30695,19169,6928,0,0,0
624.8219110999999,47,38,136379,9855,1529,2726,1754,832,499,129,0,0,0
625.8375262999998,44,41,84009,108337,31316,17057,18056,8641,4153,5811,0,0,0
627.8556153999998,41,47,151291,12871,5151,10043,3939,1682,1221,949,0,0,0
628.8654201999998,40,48,37997,25100,27097,4650,11105,5313,2478,3103,0,0,0
631.8839498999996,30,48,137755,109207,19386,14648,3688,2560,1202,804,0,0,0
632.8851938999996,27,43,237223,17335,1956,1468,876,808,349,732,0,0,0
633.8943317000003,29,40,5540,37081,8555,17067,8616,4996,2720,1129,0,0,0
634.8961485,11,20,64815,98362,4350,945,1503,744,727,363,0,0,0
635.9062998999998,20,21,29428,60759,18752,7021,9600,4743,3909,3491,0,0,0
636.9077995999996,23,20,214538,25083,763,3682,2602,1755,1869,2320,0,0,0
0.9135651,23,48,23833,42359,19912,4081,6502,3594,3098,4665,0,0,1
1.9206769999999551,26,44,496820,33064,9957,6851,4599,8246,6867,3129,0,0,1
2.911778300000037,23,37,60151,13445,2463,1362,1464,878,397,256,0,0,1
3.921505199999956,23,26,205016,26352,1748,3093,1103,700,689,622,0,0,1
4.901539899999989,35,26,32195,19528,8333,4400,3969,5425,2661,2679,0,0,1
5.911522200000036,44,21,19040,9561,3909,848,3593,5709,5918,3722,0,0,1
6.9006725000000415,61,17,15637,22353,3071,2413,4862,5134,3446,3573,0,0,1
8.898640699999987,75,40,42684,20793,43364,20183,10385,5743,4375,4648,0,0,1
8.9142077,53,37,235184,24655,5706,2181,2844,770,920,1093,0,0,1
9.907635700000014,41,48,9203,16147,10829,6851,4874,5368,3107,13128,0,0,1
10.909809799999948,29,48,967195,257117,31660,17906,21395,20502,18471,10548,0,0,1
11.89952889999995,17,35,169993,14843,3705,6344,3022,672,1172,2331,0,0,1
12.901658200000044,27,43,34666,36809,21773,5892,6987,3427,6941,8973,0,0,1
15.900361800000042,53,50,2712,10774,3981,9104,7106,6068,1977,3718,0,0,1
16.94658400000003,70,41,27377,18743,9070,1288,14209,8093,11153,4509,0,0,1
18.89044530000001,93,27,388170,57998,22823,6481,7105,19068,15486,4614,0,0,1
18.962459500000023,91,48,67261,11082,11098,24698,8304,10566,9089,11779,0,0,1
19.918261099999995,78,47,1048046,26999,10102,8203,2762,3991,11064,4108,0,0,1
20.932411600000023,60,54,1357368,204685,103690,21494,13822,17655,45602,32170,0,0,1
21.91374210000004,70,50,23556,5558,6171,1924,6165,27369,42856,15157,0,0,1
22.91058129999999,63,50,4619,11223,22612,11137,7136,9814,19913,7480,0,0,1
24.90010719999998,81,44,2872,20163,1860,9351,5015,8416,13296,18635,0,0,1
25.896729800000003,61,57,71321,24624,11656,21255,5850,10427,10905,7383,0,0,1
26.911562900000035,69,50,6792,8547,8558,5126,4553,12686,11306,5257,0,0,1
28.91618199999993,74,50,27878,19424,7454,11683,2472,21572,8099,9525,0,0,1
28.91880370000001,54,41,93653,48198,5803,1621,2036,1742,3878,2460,0,0,1
29.932081100000005,61,30,11642,10277,4593,1335,1619,6431,13360,7624,0,0,1
30.912706299999968,40,24,385781,149214,17200,33056,11021,10782,14755,11136,0,0,1
31.915744399999998,26,35,37128,24384,18966,25626,8413,8155,12154,9131,0,0,1
32.94919300000004,50,51,18288,7141,12300,6845,4626,11879,12791,7378,0,0,1
33.89430010000001,47,51,3687,11963,1588,4367,3307,4620,5416,3807,0,0,1
34.930586500000004,50,67,11118,16658,6504,29502,1986,4085,4028,1818,0,0,1
35.89676039999995,50,81,14625,2737,4777,33609,1743,5167,5026,4616,0,0,1
36.889314600000034,38,67,565078,57151,2330,17052,12371,8109,6015,5728,0,0,1
38.90633200000002,43,78,15778,6580,11129,3334,1652,10681,5214,2792,0,0,1
39.91464569999994,43,51,439550,124157,7019,8092,9878,10343,4893,5425,0,0,1
40.92694649999999,44,16,271008,22253,1878,1979,2909,4018,1309,1378,0,0,1
40.92801020000002,30,34,127329,75514,87342,11009,9734,3944,4034,3790,0,0,1
41.94154470000001,13,20,1081387,90270,12323,13627,15499,6701,6917,2872,0,0,1
42.95389739999996,23,41,6663,8580,14764,2031,6575,5854,3069,1756,0,0,1
44.89564189999999,35,44,6784,11755,8263,4399,6229,2687,1993,5112,0,0,1
45.940204300000005,44,57,13421,7059,3471,10091,3784,3742,2508,2718,0,0,1
46.90527569999995,38,53,17568,22920,9699,6555,5167,4866,5255,4686,0,0,1
48.91048569999998,43,63,11761,8412,12617,2803,1888,4346,3187,1765,0,0,1
48.913234399999965,38,51,73035,47556,2750,8364,7361,4061,2914,1689,0,0,1
49.92507839999996,30,44,17829,19244,8528,5515,4665,3161,7153,6702,0,0,1
50.913457499999936,37,38,12401,10693,3603,630,6915,3549,2964,3231,0,0,1
51.91236319999996,24,48,5679,4294,8078,25116,4624,1808,1859,1346,0,0,1
52.926792999999975,34,63,4280,10191,3845,9135,2306,3617,2082,2414,0,0,1
53.91239369999994,41,56,26660,20379,4302,3864,4575,6685,1695,1748,0,0,1
63.80311059999997,60,48,118486,56732,22339,10048,11438,19594,8936,12380,0,0,1
64.81944319999997,91,44,82274,26939,27225,6419,8315,27551,8130,4931,0,0,1
65.82408929999997,96,50,60314,29464,36562,2850,2270,9305,14020,4039,0,0,1
66.82613499999997,84,66,7145,19230,8493,41347,1415,5171,4896,4104,0,0,1
67.82785379999996,80,70,58686,23636,14651,10348,8321,7313,4219,2862,0,0,1
68.83024879999999,69,53,220105,65141,1725,6405,16607,14804,6650,4167,0,0,1
69.8355975,78,48,52016,8158,5426,5523,7363,4850,4416,5544,0,0,1
70.8519387,91,29,78912,44662,10263,13657,15625,15874,11109,7139,0,0,1
71.86161779999998,97,26,36054,22508,8192,13724,10134,10489,3103,7249,0,0,1
72.86387049999996,91,44,47576,17860,8918,4745,5059,3945,4949,3015,0,0,1
73.8654684,83,51,326947,15301,19713,8332,2329,5667,7704,5350,0,0,1
74.87846030000003,53,63,114100,17685,11761,4769,3711,774,2074,867,0,0,1
75.88214489999996,37,50,246929,92138,12429,2719,8427,6775,5697,6597,0,0,1
76.8831811,38,48,25134,12301,6143,4662,6796,3566,4058,4425,0,0,1
77.88676899999996,29,48,49677,15181,24379,18496,14486,4507,11825,4819,0,0,1
78.88845530000003,47,54,40029,20395,17324,25369,2377,4946,3362,2975,0,0,1
79.89036929999997,66,60,44304,9576,3720,1447,6232,5058,2124,3107,0,0,1
80.89635980000003,60,61,75120,38420,19878,8139,10809,6153,4196,1585,0,0,1
83.92666099999997,54,40,307488,295228,24277,28705,52662,16148,11020,7476,0,0,1
84.93723039999998,50,27,71082,35951,10164,20478,18994,3374,9647,7322,0,0,1
85.94015009999998,34,35,23379,29408,11551,5553,4722,4072,6525,2700,0,0,1
86.94259590000001,47,38,5527,8370,7061,7210,4256,6142,3812,4825,0,0,1
87.94484709999995,70,57,16940,6010,15256,11123,5523,11932,6797,2764,0,0,1
88.96094849999997,90,56,20637,15759,3431,6817,4446,5014,6061,5610,0,0,1
89.96278089999998,75,44,217850,123682,18258,4049,12487,3947,6388,1591,0,0,1
90.9691361,56,48,303234,6558,5020,3277,1106,913,470,302,0,0,1
91.97198979999996,34,29,422439,119970,12346,8214,1558,7614,7012,2772,0,0,1
92.97873579999998,26,35,33775,40745,10598,21295,3162,7775,8388,4206,0,0,1
95.99124269999992,43,43,122487,49316,11292,12994,6264,7451,5926,7607,0,0,1
96.99233930000004,51,35,23117,32468,12335,6116,7223,6438,3472,3268,0,0,1
97.99483810000004,69,51,4139,7052,994,10404,3086,3870,1496,1425,0,0,1
98.99594519999994,69,44,21424,24421,4524,10336,10832,4908,5156,3860,0,0,1
100.00058249999996,53,44,322090,110644,6053,31359,4001,4492,8999,9214,0,0,1
101.00609539999994,50,41,736229,117566,29861,15460,2578,14715,4904,5835,0,0,1
102.00957259999996,38,34,711048,190753,35405,43097,20427,23396,17638,9740,0,0,1
103.01533970000004,29,26,546358,388777,52956,30175,9859,29187,18510,20774,0,0,1
105.03266889999998,34,23,1462022,1052086,40559,218850,33536,49712,33227,44706,0,0,1
106.03754189999997,35,37,179600,21051,27546,11536,1890,6899,4907,4239,0,0,1
109.05102539999996,20,24,303263,265591,14708,15680,7608,7660,12276,19446,0,0,1
110.05324239999992,44,24,100822,11493,3666,291,2841,9799,3147,4261,0,0,1
111.05895050000004,77,24,12753,18239,5630,5342,8205,15257,20977,7856,0,0,1
112.0608869,78,16,11993,33981,17796,7137,5977,8894,3615,3021,0,0,1
113.07108319999998,100,43,13951,4636,6219,10202,3160,4532,4664,3496,0,0,1
114.0837732,74,51,26392,42026,15682,9585,9186,3096,2849,3547,0,0,1
115.08796180000002,50,51,905296,317795,61996,21787,37902,30501,24275,6452,0,0,1
116.09400229999994,41,37,242089,36123,4241,1604,7806,2868,1967,2249,0,0,1
117.10116449999998,26,14,77522,34723,5449,1658,5311,2448,1669,1381,0,0,1
118.11341549999996,48,16,44792,8201,2527,8051,5608,6006,5641,4976,0,0,1
121.13259859999994,56,57,22917,8487,13665,19220,2133,4386,5652,3952,0,0,1
122.1420008,69,64,12672,18349,7947,506,5698,5567,2789,2868,0,0,1
123.14897959999996,60,54,112681,128404,27466,9939,17741,19747,7283,17758,0,0,1
124.16082219999998,56,37,862328,193563,26986,12916,93697,17487,18587,20666,0,0,1
125.16695319999997,43,10,22814,144286,4148,18674,8655,5512,6242,2113,0,0,1
126.18064730000005,34,13,332570,145127,34031,43418,3623,19150,31078,22863,0,0,1
127.1851362,37,20,39968,44925,21122,6027,7899,10245,18653,4623,0,0,1
128.1941812,53,30,32266,18987,6639,10866,6636,11291,11302,17178,0,0,1
129.19739149999998,77,35,19714,34422,4821,3287,5429,8537,8132,6572,0,0,1
132.2152767,77,37,190189,110799,25704,63643,6407,16357,8575,9263,0,0,1
133.2303319,78,40,77605,131065,83366,19936,18090,44703,14785,25237,0,0,1
134.238737,64,27,30792,73893,6631,7441,12853,9109,8743,6634,0,0,1
135.24214510000002,50,43,43322,17593,10100,8176,5159,2100,1652,2937,0,0,1
136.24573869999995,56,37,101523,87551,23111,17766,10521,16927,15836,6713,0,0,1
137.24742519999995,60,27,34419,17310,3233,3708,4443,5198,3544,5612,0,0,1
138.25345530000004,63,41,13059,35626,11045,14397,5878,8960,2422,3713,0,0,1
139.26515829999994,48,27,50943,53020,6829,4582,1005,1047,677,771,0,0,1
140.26649699999996,43,44,8651,13893,4894,30309,4807,4385,2833,4892,0,0,1
141.2706951,40,56,3801,17573,2745,20235,5464,6458,1335,2636,0,0,1
144.28788980000002,38,64,39302,20732,16442,19881,2872,6822,1685,1483,0,0,1
145.2988947,70,63,37763,29474,3564,4831,6764,10460,3796,2984,0,0,1
146.30001370000002,54,35,396288,343736,12465,20794,19733,9955,6918,5191,0,0,1
147.31356010000002,40,30,1037168,131260,19020,66654,13412,11051,7059,4880,0,0,1
148.3191981,38,26,311067,143528,112616,11740,12343,28297,9903,15274,0,0,1
149.33442059999993,30,44,53705,12064,14233,10955,4383,6454,3409,5402,0,0,1
150.33730509999998,47,61,16418,37526,11285,14691,4851,6409,3601,4258,0,0,1
151.3528086,66,61,17013,23274,11620,5819,2510,9721,4523,3297,0,0,1
152.35661319999997,64,69,35833,14393,10914,26564,3126,4146,4266,3698,0,0,1
153.36100839999995,66,57,25432,18021,4399,4664,7639,5059,7995,2898,0,0,1
156.3806419,63,60,605967,64263,64087,31455,47647,11732,4376,5280,0,0,1
159.38853849999998,47,48,66931,90024,11145,8629,19090,7035,4687,2899,0,0,1
163.43679069999996,44,34,459652,48591,16951,11044,15727,5980,2409,2103,0,0,1
164.44161499999996,30,38,992368,23603,11696,7977,9692,2330,2556,2857,0,0,1
165.4548479,30,29,145231,71324,14168,11249,18209,7561,11636,11376,0,0,1
166.47030039999993,48,37,48436,53821,12868,12081,1804,7951,14557,9445,0,0,1
167.47204169999998,74,35,11506,10518,7119,3472,5040,8994,9716,8442,0,0,1
168.47953329999996,84,51,97777,9690,16646,16668,4083,9532,9021,8211,0,0,1
170.4857392,90,53,125084,12754,3454,4070,1296,4964,2835,1162,0,0,1
175.1679451,90,53,719443,10871,6890,4292,24223,12358,1648,1622,0,25,1
17.348887099999956,0,0,300833,160727,22262,21624,11565,2752,5906,8227,0,25,1
18.350574800000004,0,0,21536,10087,17881,15631,2895,7277,2550,1738,0,0,1
19.352920299999937,0,0,8142,33248,734,11312,1805,2678,1614,2025,0,0,1
20.354549099999986,0,0,62436,100656,30166,2173,10785,6131,4036,3581,0,0,1
21.358859800000005,53,40,26515,20823,6666,20127,18134,10122,6625,4863,0,0,1
22.361295100000007,53,26,25092,75488,8791,6256,9560,7087,4633,4965,0,0,1
23.362805200000025,60,17,64651,13096,562,5066,2410,2369,371,621,0,0,1
24.3650212,66,21,9382,35322,33157,3273,6233,8283,7324,6397,0,0,1
25.36697509999999,70,14,71203,5090,1321,1918,2094,2718,1472,990,0,0,1
26.36886949999996,63,27,10557,53685,12805,19244,3191,3074,1572,3083,0,0,1
27.38440789999993,37,24,49441,134459,14185,17454,6481,2978,4959,5022,0,0,1
28.38589239999999,24,29,60306,33108,33406,18358,5639,3849,4904,2878,0,0,1
30.388272400000005,1,30,360349,113289,24443,26154,9218,8679,3959,2241,0,0,1
31.39003589999993,3,38,95935,58316,79296,4823,10167,5250,2131,4319,0,0,1
32.391996699999936,29,41,11225,22925,5790,3170,2447,4956,2766,1887,0,0,1
33.3935937,53,29,6457,11401,2903,5844,6211,5800,713,1625,0,0,1
34.39548739999998,64,48,2293,4720,12528,4992,1733,3139,2414,2629,0,0,1
35.39777609999999,84,41,36672,7747,5336,5365,4373,3583,2677,1422,0,0,1
36.399559599999975,90,51,17589,5210,8559,3939,7863,3752,1998,3179,0,0,1
37.40104329999997,90,50,5148,6087,1758,2873,4438,3247,2923,2211,0,0,1
38.40360379999993,94,37,5635,10742,10287,3639,8662,5232,1566,1362,0,0,1
39.40587500000004,74,17,189229,254339,11707,8279,4764,9395,4050,2590,0,0,1
40.40781859999993,60,23,22598,15078,12873,11135,5942,2916,6217,2191,0,0,1
41.40939839999999,43,34,6859,14878,3677,10364,3869,2090,8244,1426,0,0,1
42.41115309999998,34,40,14781,17574,5370,17086,4935,3674,4689,5703,0,0,1
43.41319209999995,57,51,97972,28690,1224,8611,4114,9728,7620,7276,0,0,1
44.41498730000001,50,34,94649,35169,2281,4330,1522,1688,912,1040,0,0,1
45.41634639999995,53,16,106460,22521,1797,1357,586,2377,1193,1586,0,0,1
46.41831909999996,57,17,6834,3726,8832,623,5221,3552,6574,8728,0,0,1
47.42035959999998,83,40,3754,752,5556,4940,3418,3225,4661,4090,0,0,1
48.422282300000006,88,50,28344,15713,684,8603,9818,3664,6016,10093,0,0,1
49.42404839999995,94,57,30441,11690,5043,8323,4732,4920,3602,2117,0,0,1
50.42625129999999,81,54,2546,18837,11894,9321,11440,3871,6938,2019,0,0,1
51.42810320000001,88,41,11255,4114,764,3257,3387,5492,2097,2953,0,0,1
52.4300882,88,51,13736,9615,10563,6128,5128,4745,2002,1717,0,0,1
53.4318935,81,50,4077,9031,7319,1441,3922,2539,3888,1270,0,0,1
54.43369540000003,63,48,436829,221638,128233,18951,28993,9476,7290,9223,0,0,1
55.435216399999945,44,50,90209,66676,14067,22243,10799,13600,5996,9124,0,0,1
56.43715769999994,35,34,185727,65680,8150,5167,7843,5872,15344,1548,0,0,1
57.43920300000002,34,30,232599,11049,3169,2977,2030,1999,2832,925,0,0,1
58.44177669999999,50,37,3883,9783,12664,2657,2605,2868,4604,3445,0,0,1
59.44336750000002,43,41,74999,35758,17513,13590,13663,5231,9325,3920,0,0,1
60.44556449999993,50,44,194653,51402,9858,7462,10399,9570,6113,4851,0,0,1
61.44784019999997,56,50,9592,7909,9312,5445,11741,4736,2460,3869,0,0,1
62.45095600000002,60,51,63753,13474,19693,12667,5920,7419,6933,5177,0,0,1
63.45307709999997,77,51,6541,6867,9837,3093,7036,6008,4194,2914,0,0,1
64.45479699999999,80,63,5017,12139,17009,3902,8932,6147,3590,2459,0,0,1
65.45745679999993,53,50,107989,50923,29443,6605,8099,9141,3331,3730,0,0,1
66.45925590000002,44,48,3378,7518,4331,2110,2561,2173,2164,3431,0,0,1
67.46119750000003,41,53,3404,4687,6027,6020,1541,2079,3224,3352,0,0,1
68.46331509999993,66,54,4179,4645,2593,2677,4484,2755,2556,1124,0,0,1
69.4666952,67,47,639387,33497,4197,4105,3040,5273,4653,3097,0,0,1
70.46821809999994,66,38,34019,12680,3075,1761,2443,2536,3042,3564,0,0,1
71.4695931,80,23,36874,18027,2467,5348,2096,10782,7314,2873,0,0,1
72.47099200000002,83,26,7401,3588,6982,8284,11826,6663,15380,8104,0,0,1
73.47221130000003,74,43,86294,17420,11918,1467,2772,1199,335,378,0,0,1
75.47503069999993,40,38,164726,13943,1291,1569,1786,435,169,244,0,0,1
78.47963279999999,27,30,580752,23227,2744,10520,12647,4528,2419,2793,0,0,1
79.48129180000001,17,27,72687,17094,4429,1299,1041,1667,516,263,0,0,1
80.48257419999993,23,24,345882,50926,23244,12375,9970,4725,5936,4151,0,0,1
82.49106589999997,29,27,174891,9464,1589,1094,1301,559,364,217,0,0,1
84.49324609999996,20,29,268230,39327,10021,6116,1965,2573,3662,3441,0,0,1
85.494191,11,27,108847,23995,6131,795,3529,1063,673,887,0,0,1
88.49930110000003,1,26,120151,63532,12071,16956,4124,1452,644,1056,0,0,1
89.50105310000004,14,37,19033,17394,11620,14308,11806,8837,1301,3448,0,0,1
90.50246170000004,27,41,25393,16918,15018,6434,11177,5308,6043,6615,0,0,1
91.50377400000002,37,50,15493,18615,7767,5583,3069,2094,3588,1590,0,0,1
94.50683479999998,66,64,11552,7453,16203,23698,3787,11079,3498,4616,0,0,1
95.50842609999997,77,61,7476,5520,3729,2575,2303,5860,2000,1572,0,0,1
96.51064639999991,60,47,77636,27472,3508,1091,1192,911,529,912,0,0,1
97.5122417,61,43,292346,13356,5900,1331,1488,1877,773,785,0,0,1
98.51425529999996,54,34,44219,13975,13923,5872,9398,4105,3112,10758,0,0,1
99.51622150000004,48,40,4210,4085,11781,2314,6136,4187,3683,2100,0,0,1
100.51759679999998,67,64,1085,8274,15076,10046,1441,6310,2277,3832,0,0,1
101.5188323,75,61,27412,41616,9326,12573,11916,9543,6762,3257,0,0,1
102.52070100000005,67,75,14465,3782,24437,3398,3966,2413,6603,2404,0,0,1
103.52170379999995,56,66,16180,52270,19071,8627,15572,7413,2889,6162,0,0,1
106.52586259999998,44,54,1601106,75900,31235,21642,13011,7382,11539,4565,0,0,1
108.52864520000004,26,57,151422,80445,25402,18392,16103,4051,14414,12000,0,0,1
109.5301882,41,44,3993,4865,6397,1448,3793,3335,2317,1148,0,0,1
110.5313747,57,43,9599,14895,4250,3692,2571,8740,2409,2403,0,0,1
111.53274499999998,69,48,4263,5539,9787,3491,5479,3500,5176,2841,0,0,1
112.53410710000004,96,56,5571,2812,3861,9262,4371,5162,4175,3089,0,0,1
113.53538219999996,88,47,458210,128349,20095,22490,7292,20831,39001,13713,0,0,1
114.53663929999992,64,38,73998,56885,4159,6734,6273,3537,1688,3637,0,0,1
115.5382197,77,40,14854,5003,8211,12275,3752,13014,18500,5777,0,0,1
116.54057409999996,69,35,44441,18408,10647,4513,3309,6890,6412,10141,0,0,1
119.5448884,80,44,11727,6698,10772,4038,6595,6409,10821,6841,0,0,1
120.546381,100,63,20767,6097,4001,5335,1847,4141,2881,3818,0,0,1
121.54797510000004,91,64,2089,4835,12972,5609,4382,5261,2615,3385,0,0,1
122.5493973,90,69,30943,9398,16853,5488,7513,6068,4134,6332,0,0,1
123.55051719999994,88,67,20218,20055,11521,12236,5889,10244,15784,1670,0,0,1
124.5527379,75,61,14428,31332,5456,11624,6092,3787,3856,1713,0,0,1
125.55448879999994,75,43,18160,30235,7399,956,3644,9686,1786,5056,0,0,1
126.55642909999996,67,27,7090,50286,8490,5292,10751,5804,3300,3969,0,0,1
127.55848909999996,70,29,8153,4484,10929,3455,6882,7110,2117,5078,0,0,1
128.5608105,90,23,7054,8037,1285,3717,8659,5509,8428,3052,0,0,1
131.56425130000002,83,35,7764,12154,1538,9764,3256,3134,7641,5109,0,0,1
132.56574319999993,100,37,9861,6869,4289,1654,9171,9278,5741,9185,0,0,1
133.56715309999993,100,29,13262,5862,1133,5580,3785,5070,6369,12672,0,0,1
134.56836050000004,93,43,23263,14540,14511,2106,2659,5266,8580,6154,0,0,1
135.57038220000004,87,35,28375,47049,4249,10187,3127,5497,5230,3004,0,0,1
136.57262130000004,66,54,11679,19144,31551,23549,7494,8529,5467,3836,0,0,1
137.57619379999994,54,47,11654,38732,2673,8157,7201,7396,3712,5007,0,0,1
138.57821439999998,51,53,32529,9536,9309,23255,4796,4319,3191,2449,0,0,1
139.580157,75,48,5335,3987,786,2264,4229,8565,4671,2796,0,0,1
140.581462,75,43,12504,8832,8403,8410,4657,4031,2489,2794,0,0,1
143.58448959999998,74,51,9143,21237,5269,9686,7431,5139,1523,3264,0,0,1
144.5866727,67,40,36090,20039,8102,9267,6024,3556,1352,3915,0,0,1
145.5876836,53,56,11314,3408,5979,887,2301,2452,2168,3383,0,0,1
146.58943539999996,60,48,13095,7189,6701,3519,9459,5900,5942,2399,0,0,1
147.59157770000002,44,44,73121,87151,14608,11552,5674,3614,940,1940,0,0,1
148.59410430000003,48,43,136867,9632,1967,4614,2402,2524,2089,2801,0,0,1
149.59582349999994,40,40,37698,50306,9655,11165,6302,10552,8627,3628,0,0,1
150.59711700000005,50,44,62211,31108,3879,13810,5584,4336,5184,7783,0,0,1
151.5980889,48,26,274245,56908,11847,2797,8259,9418,21134,21287,0,0,1
154.6014718,56,26,21657,20150,10929,4973,4731,12554,10735,6464,0,0,1
155.6029181,41,26,227176,55987,11661,3825,1494,2318,3488,1122,0,0,1
156.60449640000002,38,21,31575,34466,7980,3264,5610,3158,6540,5236,0,0,1
157.6063762,43,21,32961,20441,4863,1719,5117,6455,4737,2308,0,0,1
158.6085713,47,21,8955,4224,692,3777,1947,4196,1981,3074,0,0,1
159.6109063,60,21,18956,19441,5437,2371,4578,3458,4001,3414,0,0,1
160.6120595,70,23,204751,10664,3540,2490,3770,4112,5716,4478,0,0,1
161.61362899999995,66,14,49842,55940,1212,5380,4237,8878,11227,8559,0,0,1
162.61480329999995,56,16,123363,14762,7595,3132,3466,4215,1707,1757,0,0,1
163.61596350000002,57,16,16884,21174,751,7194,5055,4380,7765,4170,0,0,1
166.6195523,53,26,49379,9271,10499,15108,15286,5494,3096,5845,0,0,1
167.62191859999996,64,35,15680,9054,914,2463,3360,5403,918,3012,0,0,1
168.62352079999994,63,50,11007,2673,12693,8811,2459,3645,2657,1618,0,0,1
169.6253464,64,54,4776,26519,5846,14621,7897,7791,6057,7094,0,0,1
170.62676550000003,74,57,23354,4996,1397,20067,6782,8522,4185,3418,0,0,1
171.62785329999997,74,57,720161,41266,10025,12433,41858,26520,4808,920,0,51,1
172.62934870000004,74,57,298243,24356,1343,6018,3045,2339,347,236,0,25,1
173.63059809999993,74,54,317596,18947,1443,3065,4793,8373,3049,1236,0,0,1
174.63256130000002,61,44,494348,76170,68871,21404,18075,8432,5233,10192,0,0,1
175.6341638,53,40,117561,53662,14287,4835,11894,4888,3673,4760,0,0,1
178.63808110000002,34,35,36222,54220,11185,33008,5935,5073,7094,6684,0,0,1
179.6400625,14,35,10967,55403,6519,2391,5075,3505,4261,2099,0,0,1
180.64137399999996,16,29,35443,49479,19433,12550,1845,4968,5687,2183,0,0,1
181.6429763,24,20,17399,38783,694,4339,5056,7153,2851,5105,0,0,1
182.6444695,29,23,19486,19452,14537,8512,3030,3744,3545,2948,0,0,1
183.6455731,38,34,21234,47081,16569,11741,21887,8425,7251,4462,0,0,1
184.6471498,34,20,145006,36776,3958,3318,3765,1682,3531,997,0,0,1
185.6486179,24,21,20988,32741,21113,3202,6157,10780,11124,4508,0,0,1
188.66219260000005,20,48,102221,60073,39752,9738,15840,4499,4232,2857,0,0,1
189.6651446,26,61,616584,22792,20597,9557,5475,3063,1566,1662,0,0,1
190.66648380000004,16,69,75999,25364,21607,17214,7085,4893,4617,1908,0,0,1
191.66763719999997,21,44,334676,86208,8541,2514,1718,10802,3549,6301,0,0,1
192.6691968,34,38,49030,31846,3715,10634,8064,5690,6560,9236,0,0,1
